year_film,year_ceremony,ceremony,category,name,film,winner
1981,1982,54,MUSIC (Original Score),John Williams,Raiders of the Lost Ark,FALSE
1981,1982,54,MUSIC (Original Song),"Music and Lyric by Burt Bacharach, Carole Bayer Sager, Christopher Cross and Peter Allen",Arthur,TRUE
1981,1982,54,MUSIC (Original Song),Music and Lyric by Lionel Richie,Endless Love,FALSE
1981,1982,54,MUSIC (Original Song),Music and Lyric by Joe Raposo,The Great Muppet Caper,FALSE
1981,1982,54,MUSIC (Original Song),Music by Bill Conti; Lyric by Mick Leeson,For Your Eyes Only,FALSE
1981,1982,54,MUSIC (Original Song),Music and Lyric by Randy Newman,Ragtime,FALSE
1981,1982,54,BEST PICTURE,"Denis Heroux and John Kemeny, Producers",Atlantic City,FALSE
1981,1982,54,BEST PICTURE,"David Puttnam, Producer",Chariots of Fire,TRUE
1981,1982,54,BEST PICTURE,"Bruce Gilbert, Producer",On Golden Pond,FALSE
1981,1982,54,BEST PICTURE,"Frank Marshall, Producer",Raiders of the Lost Ark,FALSE
1981,1982,54,BEST PICTURE,"Warren Beatty, Producer",Reds,FALSE
1981,1982,54,SHORT FILM (Animated),"Frédéric Back, Producer",Crac,TRUE
1981,1982,54,SHORT FILM (Animated),"Will Vinton, Producer",The Creation,FALSE
1981,1982,54,SHORT FILM (Animated),"Janet Perlman, Producer",The Tender Tale of Cinderella Penguin,FALSE
1981,1982,54,SHORT FILM (Live Action),"Christine Oestreicher, Producer",Couples and Robbers,FALSE
1981,1982,54,SHORT FILM (Live Action),"John N. Smith, Producer",First Winter,FALSE
1981,1982,54,SHORT FILM (Live Action),"Paul Kemp and Shelley Levinson, Producers",Violet,TRUE
1981,1982,54,SOUND,"Richard Portman, David Ronne",On Golden Pond,FALSE
1981,1982,54,SOUND,"John K. Wilkinson, Robert W. Glass, Jr., Robert M. Thirlwell, Robin Gregory",Outland,FALSE
1981,1982,54,SOUND,"Michael J. Kohut, Jay M. Harding, Richard Tyler, Al Overton",Pennies from Heaven,FALSE
1981,1982,54,SOUND,"Bill Varney, Steve Maslow, Gregg Landaker, Roy Charman",Raiders of the Lost Ark,TRUE
1981,1982,54,SOUND,"Dick Vorisek, Tom Fleischman, Simon Kaye",Reds,FALSE
1981,1982,54,VISUAL EFFECTS,"Dennis Muren, Phil Tippett, Ken Ralston, Brian Johnson",Dragonslayer,FALSE
1981,1982,54,VISUAL EFFECTS,"Richard Edlund, Kit West, Bruce Nicholson, Joe Johnston",Raiders of the Lost Ark,TRUE
1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Harold Pinter,The French Lieutenant's Woman,FALSE
1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Ernest Thompson,On Golden Pond,TRUE
1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Dennis Potter,Pennies from Heaven,FALSE
1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),"Jay Presson Allen, Sidney Lumet",Prince of the City,FALSE
1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Michael Weller,Ragtime,FALSE
1981,1982,54,WRITING (Screenplay Written Directly for the Screen),Kurt Luedtke,Absence of Malice,FALSE
1981,1982,54,WRITING (Screenplay Written Directly for the Screen),Steve Gordon,Arthur,FALSE
1981,1982,54,WRITING (Screenplay Written Directly for the Screen),John Guare,Atlantic City,FALSE
1981,1982,54,WRITING (Screenplay Written Directly for the Screen),Colin Welland,Chariots of Fire,TRUE
1981,1982,54,WRITING (Screenplay Written Directly for the Screen),"Warren Beatty, Trevor Griffiths",Reds,FALSE
1981,1982,54,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),"Ben Burtt, Richard L. Anderson",Raiders of the Lost Ark,TRUE
1981,1982,54,JEAN HERSHOLT HUMANITARIAN AWARD,Danny Kaye,,TRUE
1981,1982,54,HONORARY AWARD, Barbara Stanwyck for superlative creativity and unique contribution to the art of screen acting.,,TRUE
1981,1982,54,IRVING G. THALBERG MEMORIAL AWARD,Albert R. Broccoli,,TRUE
1982,1983,55,ACTOR IN A LEADING ROLE,Dustin Hoffman,Tootsie,FALSE
1982,1983,55,ACTOR IN A LEADING ROLE,Ben Kingsley,Gandhi,TRUE
1982,1983,55,ACTOR IN A LEADING ROLE,Jack Lemmon,Missing,FALSE
1982,1983,55,ACTOR IN A LEADING ROLE,Paul Newman,The Verdict,FALSE
1982,1983,55,ACTOR IN A LEADING ROLE,Peter O'Toole,My Favorite Year,FALSE
1982,1983,55,ACTOR IN A SUPPORTING ROLE,Charles Durning,The Best Little Whorehouse in Texas,FALSE
1982,1983,55,ACTOR IN A SUPPORTING ROLE,"Louis Gossett, Jr.",An Officer and a Gentleman,TRUE
1982,1983,55,ACTOR IN A SUPPORTING ROLE,John Lithgow,The World According to Garp,FALSE
1982,1983,55,ACTOR IN A SUPPORTING ROLE,James Mason,The Verdict,FALSE
1982,1983,55,ACTOR IN A SUPPORTING ROLE,Robert Preston,Victor/Victoria,FALSE
1982,1983,55,ACTRESS IN A LEADING ROLE,Julie Andrews,Victor/Victoria,FALSE
1982,1983,55,ACTRESS IN A LEADING ROLE,Jessica Lange,Frances,FALSE
1982,1983,55,ACTRESS IN A LEADING ROLE,Sissy Spacek,Missing,FALSE
1982,1983,55,ACTRESS IN A LEADING ROLE,Meryl Streep,Sophie's Choice,TRUE
1982,1983,55,ACTRESS IN A LEADING ROLE,Debra Winger,An Officer and a Gentleman,FALSE
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The World According to Garp,FALSE
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Teri Garr,Tootsie,FALSE
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Jessica Lange,Tootsie,TRUE
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Kim Stanley,Frances,FALSE
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Lesley Ann Warren,Victor/Victoria,FALSE
1982,1983,55,ART DIRECTION,Art Direction:  Dale Hennesy; Set Decoration:  Marvin March,Annie,FALSE
1982,1983,55,ART DIRECTION,"Art Direction:  Lawrence G. Paull, David L. Snyder;  Set Decoration:  Linda DeScenna",Blade Runner,FALSE
1982,1983,55,ART DIRECTION,"Art Direction:  Stuart Craig, Bob Laing;  Set Decoration:  Michael Seirton",Gandhi,TRUE
1982,1983,55,ART DIRECTION,Art Direction:  Franco Zeffirelli;  Set Decoration:  Gianni Quaranta,La Traviata,FALSE
1982,1983,55,ART DIRECTION,"Art Direction:  Rodger Maus, Tim Hutchinson, William Craig Smith;  Set Decoration:  Harry Cordwell",Victor/Victoria,FALSE
1982,1983,55,CINEMATOGRAPHY,Jost Vacano,Das Boot,FALSE
1982,1983,55,CINEMATOGRAPHY,Allen Daviau,E.T. The Extra-Terrestrial,FALSE
1982,1983,55,CINEMATOGRAPHY,"Billy Williams, Ronnie Taylor",Gandhi,TRUE
1982,1983,55,CINEMATOGRAPHY,Nestor Almendros,Sophie's Choice,FALSE
1982,1983,55,CINEMATOGRAPHY,Owen Roizman,Tootsie,FALSE
1982,1983,55,COSTUME DESIGN,"John Mollo, Bhanu Athaiya",Gandhi,TRUE
1982,1983,55,COSTUME DESIGN,Piero Tosi,La Traviata,FALSE
1982,1983,55,COSTUME DESIGN,Albert Wolsky,Sophie's Choice,FALSE
1982,1983,55,COSTUME DESIGN,"Elois Jenssen, Rosanna Norton",Tron,FALSE
1982,1983,55,COSTUME DESIGN,Patricia Norris,Victor/Victoria,FALSE
1982,1983,55,DIRECTING,Wolfgang Petersen,Das Boot,FALSE
1982,1983,55,DIRECTING,Steven Spielberg,E.T. The Extra-Terrestrial,FALSE
1982,1983,55,DIRECTING,Richard Attenborough,Gandhi,TRUE
1982,1983,55,DIRECTING,Sydney Pollack,Tootsie,FALSE
1982,1983,55,DIRECTING,Sidney Lumet,The Verdict,FALSE
1982,1983,55,DOCUMENTARY (Feature),"Sturla Gunnarsson and Steve Lucas, Producers",After the Axe,FALSE
1982,1983,55,DOCUMENTARY (Feature),"John Karol and Michel Chalufour, Producers",Ben's Mill,FALSE
1982,1983,55,DOCUMENTARY (Feature),"Meg Switzgable, Producer",In Our Water,FALSE
1982,1983,55,DOCUMENTARY (Feature),"John Zaritsky, Producer",Just Another Missing Kid,TRUE
1982,1983,55,DOCUMENTARY (Feature),"Joseph Wishy, Producer",A Portrait of Giselle,FALSE
1982,1983,55,DOCUMENTARY (Short Subject),"Robert Richter, Producer",Gods of Metal,FALSE
1982,1983,55,DOCUMENTARY (Short Subject),"Edward Le Lorrain and Terri Nash, Producers",If You Love This Planet,TRUE
1982,1983,55,DOCUMENTARY (Short Subject),"Charles Guggenheim and Werner Schumann, Producers",The Klan: A Legacy of Hate in America,FALSE
1982,1983,55,DOCUMENTARY (Short Subject),"Freida Lee Mock, Producer",To Live or Let Die,FALSE
1982,1983,55,DOCUMENTARY (Short Subject),"John G. Avildsen, Producer",Traveling Hopefully,FALSE
1982,1983,55,FILM EDITING,Hannes Nikel,Das Boot,FALSE
1982,1983,55,FILM EDITING,Carol Littleton,E.T. The Extra-Terrestrial,FALSE
1982,1983,55,FILM EDITING,John Bloom,Gandhi,TRUE
1982,1983,55,FILM EDITING,Peter Zinner,An Officer and a Gentleman,FALSE
1982,1983,55,FILM EDITING,"Fredric Steinkamp, William Steinkamp",Tootsie,FALSE
1982,1983,55,FOREIGN LANGUAGE FILM,Nicaragua,Alsino and the Condor,FALSE
1982,1983,55,FOREIGN LANGUAGE FILM,France,Coup de Torchon ('Clean Slate'),FALSE
1982,1983,55,FOREIGN LANGUAGE FILM,Sweden,The Flight of the Eagle,FALSE
1982,1983,55,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,Private Life,FALSE
1982,1983,55,FOREIGN LANGUAGE FILM,Spain,Volver a Empezar ('To Begin Again'),TRUE
1982,1983,55,MAKEUP,Tom Smith,Gandhi,FALSE
1982,1983,55,MAKEUP,"Sarah Monzani, Michèle Burke",Quest for Fire,TRUE
1982,1983,55,MUSIC (Original Score),John Williams,E.T. The Extra-Terrestrial,TRUE
1982,1983,55,MUSIC (Original Score),"Ravi Shankar, George Fenton",Gandhi,FALSE
1982,1983,55,MUSIC (Original Score),Jack Nitzsche,An Officer and a Gentleman,FALSE
1982,1983,55,MUSIC (Original Score),Jerry Goldsmith,Poltergeist,FALSE
1982,1983,55,MUSIC (Original Score),Marvin Hamlisch,Sophie's Choice,FALSE
1982,1983,55,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Adaptation Score by Ralph Burns,Annie,FALSE
1982,1983,55,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Song Score by Tom Waits,One from the Heart,FALSE
1982,1983,55,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Song Score by Henry Mancini and Leslie Bricusse; Adaptation Score by Henry Mancini,Victor/Victoria,TRUE
1982,1983,55,MUSIC (Original Song),Music and Lyric by Jim Peterik and Frankie Sullivan III,Rocky III,FALSE
1982,1983,55,MUSIC (Original Song),Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman,Best Friends,FALSE
1982,1983,55,MUSIC (Original Song),Music by John Williams; Lyric by Alan Bergman and Marilyn Bergman,"Yes, Giorgio",FALSE
1982,1983,55,MUSIC (Original Song),Music by Dave Grusin; Lyric by Alan Bergman and Marilyn Bergman,Tootsie,FALSE
1982,1983,55,MUSIC (Original Song),Music by Jack Nitzsche and Buffy Sainte-Marie; Lyric by Will Jennings,An Officer and a Gentleman,TRUE
1982,1983,55,BEST PICTURE,"Steven Spielberg and Kathleen Kennedy, Producers",E.T. The Extra-Terrestrial,FALSE
1982,1983,55,BEST PICTURE,"Richard Attenborough, Producer",Gandhi,TRUE
1982,1983,55,BEST PICTURE,"Edward Lewis and Mildred Lewis, Producers",Missing,FALSE
1982,1983,55,BEST PICTURE,"Sydney Pollack and Dick Richards, Producers",Tootsie,FALSE
1982,1983,55,BEST PICTURE,"Richard D. Zanuck and David Brown, Producers",The Verdict,FALSE
1982,1983,55,SHORT FILM (Animated),"Will Vinton, Producer",The Great Cognito,FALSE
1982,1983,55,SHORT FILM (Animated),"John Coates, Producer",The Snowman,FALSE
1982,1983,55,SHORT FILM (Animated),"Zbigniew Rybczynski, Producer",Tango,TRUE
1982,1983,55,SHORT FILM (Live Action),"Bob Rogers, Producer",Ballet Robotique,FALSE
1982,1983,55,SHORT FILM (Live Action),"Christine Oestreicher, Producer",A Shocking Accident,TRUE
1982,1983,55,SHORT FILM (Live Action),"Michael Toshiyuki Uno and Joseph Benson, Producers",The Silence,FALSE
1982,1983,55,SHORT FILM (Live Action),"Jan Saunders, Producer",Split Cherry Tree,FALSE
1982,1983,55,SHORT FILM (Live Action),"Andrew Birkin, Producer",Sredni Vashtar,FALSE
1982,1983,55,SOUND,"Milan Bor, Trevor Pyke, Mike Le-Mare",Das Boot,FALSE
1982,1983,55,SOUND,"Robert Knudson, Robert Glass, Don Digirolamo, Gene Cantamessa",E.T. The Extra-Terrestrial,TRUE
1982,1983,55,SOUND,"Gerry Humphreys, Robin O'Donoghue, Jonathan Bates, Simon Kaye",Gandhi,FALSE
1982,1983,55,SOUND,"Arthur Piantadosi, Les Fresholtz, Dick Alexander, Les Lazarowitz",Tootsie,FALSE
1982,1983,55,SOUND,"Michael Minkler, Bob Minkler, Lee Minkler, Jim La Rue",Tron,FALSE
1982,1983,55,SOUND EFFECTS EDITING,Mike Le-Mare,Das Boot,FALSE
1982,1983,55,SOUND EFFECTS EDITING,"Charles L. Campbell, Ben Burtt",E.T. The Extra-Terrestrial,TRUE
1982,1983,55,SOUND EFFECTS EDITING,"Stephen Hunter Flick, Richard L. Anderson",Poltergeist,FALSE
1982,1983,55,VISUAL EFFECTS,"Douglas Trumbull, Richard Yuricich, David Dryer",Blade Runner,FALSE
1982,1983,55,VISUAL EFFECTS,"Carlo Rambaldi, Dennis Muren, Kenneth F. Smith",E.T. The Extra-Terrestrial,TRUE
1982,1983,55,VISUAL EFFECTS,"Richard Edlund, Michael Wood, Bruce Nicholson",Poltergeist,FALSE
1982,1983,55,WRITING (Screenplay Based on Material from Another Medium),Wolfgang Petersen,Das Boot,FALSE
1982,1983,55,WRITING (Screenplay Based on Material from Another Medium),"Costa-Gavras, Donald Stewart",Missing,TRUE
1982,1983,55,WRITING (Screenplay Based on Material from Another Medium),Alan J. Pakula,Sophie's Choice,FALSE
1982,1983,55,WRITING (Screenplay Based on Material from Another Medium),David Mamet,The Verdict,FALSE
1982,1983,55,WRITING (Screenplay Based on Material from Another Medium),Blake Edwards,Victor/Victoria,FALSE
1982,1983,55,WRITING (Screenplay Written Directly for the Screen),Barry Levinson,Diner,FALSE
1982,1983,55,WRITING (Screenplay Written Directly for the Screen),Melissa Mathison,E.T. The Extra-Terrestrial,FALSE
1982,1983,55,WRITING (Screenplay Written Directly for the Screen),John Briley,Gandhi,TRUE
1982,1983,55,WRITING (Screenplay Written Directly for the Screen),Douglas Day Stewart,An Officer and a Gentleman,FALSE
1982,1983,55,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Larry Gelbart, Murray Schisgal; Story by Don McGuire, Larry Gelbart",Tootsie,FALSE
1982,1983,55,JEAN HERSHOLT HUMANITARIAN AWARD,Walter Mirisch,,TRUE
1982,1983,55,HONORARY AWARD, Mickey Rooney,,TRUE
1983,1984,56,ACTOR IN A LEADING ROLE,Michael Caine,Educating Rita,FALSE
1983,1984,56,ACTOR IN A LEADING ROLE,Tom Conti,"Reuben, Reuben",FALSE
1983,1984,56,ACTOR IN A LEADING ROLE,Tom Courtenay,The Dresser,FALSE
1983,1984,56,ACTOR IN A LEADING ROLE,Robert Duvall,Tender Mercies,TRUE
1983,1984,56,ACTOR IN A LEADING ROLE,Albert Finney,The Dresser,FALSE
1983,1984,56,ACTOR IN A SUPPORTING ROLE,Charles Durning,To Be or Not to Be,FALSE
1983,1984,56,ACTOR IN A SUPPORTING ROLE,John Lithgow,Terms of Endearment,FALSE
1983,1984,56,ACTOR IN A SUPPORTING ROLE,Jack Nicholson,Terms of Endearment,TRUE
1983,1984,56,ACTOR IN A SUPPORTING ROLE,Sam Shepard,The Right Stuff,FALSE
1983,1984,56,ACTOR IN A SUPPORTING ROLE,Rip Torn,Cross Creek,FALSE
1983,1984,56,ACTRESS IN A LEADING ROLE,Jane Alexander,Testament,FALSE
1983,1984,56,ACTRESS IN A LEADING ROLE,Shirley MacLaine,Terms of Endearment,TRUE
1983,1984,56,ACTRESS IN A LEADING ROLE,Meryl Streep,Silkwood,FALSE
1983,1984,56,ACTRESS IN A LEADING ROLE,Julie Walters,Educating Rita,FALSE
1983,1984,56,ACTRESS IN A LEADING ROLE,Debra Winger,Terms of Endearment,FALSE
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Cher,Silkwood,FALSE
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The Big Chill,FALSE
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Linda Hunt,The Year of Living Dangerously,TRUE
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Amy Irving,Yentl,FALSE
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Alfre Woodard,Cross Creek,FALSE
1983,1984,56,ART DIRECTION,Anna Asp,Fanny & Alexander,TRUE
1983,1984,56,ART DIRECTION,"Art Direction:  Norman Reynolds, Fred Hole, James Schoppe;  Set Decoration:  Michael Ford",Return of the Jedi,FALSE
1983,1984,56,ART DIRECTION,"Art Direction:  Geoffrey Kirkland, Richard J. Lawrence, W. Stewart Campbell, Peter Romero;  Set Decoration:  Pat Pending, George R. Nelson",The Right Stuff,FALSE
1983,1984,56,ART DIRECTION,"Art Direction:  Polly Platt, Harold Michelson;  Set Decoration:  Tom Pedigo, Anthony Mondello",Terms of Endearment,FALSE
1983,1984,56,ART DIRECTION,"Art Direction:  Roy Walker, Leslie Tomkins;  Set Decoration:  Tessa Davies",Yentl,FALSE
1983,1984,56,CINEMATOGRAPHY,Sven Nykvist,Fanny & Alexander,TRUE
1983,1984,56,CINEMATOGRAPHY,Don Peterman,Flashdance,FALSE
1983,1984,56,CINEMATOGRAPHY,Caleb Deschanel,The Right Stuff,FALSE
1983,1984,56,CINEMATOGRAPHY,William A. Fraker,WarGames,FALSE
1983,1984,56,CINEMATOGRAPHY,Gordon Willis,Zelig,FALSE
1983,1984,56,COSTUME DESIGN,Joe I. Tompkins,Cross Creek,FALSE
1983,1984,56,COSTUME DESIGN,Marik Vos,Fanny & Alexander,TRUE
1983,1984,56,COSTUME DESIGN,William Ware Theiss,Heart Like a Wheel,FALSE
1983,1984,56,COSTUME DESIGN,Anne-Marie Marchand,The Return of Martin Guerre,FALSE
1983,1984,56,COSTUME DESIGN,Santo Loquasto,Zelig,FALSE
1983,1984,56,DIRECTING,Peter Yates,The Dresser,FALSE
1983,1984,56,DIRECTING,Ingmar Bergman,Fanny & Alexander,FALSE
1983,1984,56,DIRECTING,Mike Nichols,Silkwood,FALSE
1983,1984,56,DIRECTING,Bruce Beresford,Tender Mercies,FALSE
1983,1984,56,DIRECTING,James L. Brooks,Terms of Endearment,TRUE
1983,1984,56,DOCUMENTARY (Feature),"Richard Kotuk and Ara Chekmayan, Producers",Children of Darkness,FALSE
1983,1984,56,DOCUMENTARY (Feature),"Bob Connolly and Robin Anderson, Producers",First Contact,FALSE
1983,1984,56,DOCUMENTARY (Feature),"Emile Ardolino, Producer",He Makes Me Feel Like Dancin',TRUE
1983,1984,56,DOCUMENTARY (Feature),"Michael Bryans and Tina Viljoen, Producers",The Profession of Arms,FALSE
1983,1984,56,DOCUMENTARY (Feature),"James Klein and Julia Reichert, Producers",Seeing Red,FALSE
1983,1984,56,DOCUMENTARY (Short Subject),"Cynthia Scott and Adam Symansky, Producers",Flamenco at 5:15,TRUE
1983,1984,56,DOCUMENTARY (Short Subject),"Vivienne Verdon-Roe and Eric Thiermann, Producers",In the Nuclear Shadow: What Can the Children Tell Us?,FALSE
1983,1984,56,DOCUMENTARY (Short Subject),"Arthur Dong, Producer",Sewing Woman,FALSE
1983,1984,56,DOCUMENTARY (Short Subject),"Robert Eisenhardt, Producer",Spaces: The Architecture of Paul Rudolph,FALSE
1983,1984,56,DOCUMENTARY (Short Subject),"Dea Brokman and Ilene Landis, Producers",You Are Free  (Ihr Zent Frei),FALSE
1983,1984,56,FILM EDITING,"Frank Morriss, Edward Abroms",Blue Thunder,FALSE
1983,1984,56,FILM EDITING,"Bud Smith, Walt Mulconery",Flashdance,FALSE
1983,1984,56,FILM EDITING,"Glenn Farr, Lisa Fruchtman, Stephen A. Rotter, Douglas Stewart, Tom Rolf",The Right Stuff,TRUE
1983,1984,56,FILM EDITING,Sam O'Steen,Silkwood,FALSE
1983,1984,56,FILM EDITING,Richard Marks,Terms of Endearment,FALSE
1983,1984,56,FOREIGN LANGUAGE FILM,Spain,Carmen,FALSE
1983,1984,56,FOREIGN LANGUAGE FILM,France,Entre Nous,FALSE
1983,1984,56,FOREIGN LANGUAGE FILM,Sweden,Fanny & Alexander,TRUE
1983,1984,56,FOREIGN LANGUAGE FILM,Hungary,Job's Revolt,FALSE
1983,1984,56,FOREIGN LANGUAGE FILM,Algeria,Le Bal,FALSE
1983,1984,56,MUSIC (Original Score),Leonard Rosenman,Cross Creek,FALSE
1983,1984,56,MUSIC (Original Score),John Williams,Return of the Jedi,FALSE
1983,1984,56,MUSIC (Original Score),Bill Conti,The Right Stuff,TRUE
1983,1984,56,MUSIC (Original Score),Michael Gore,Terms of Endearment,FALSE
1983,1984,56,MUSIC (Original Score),Jerry Goldsmith,Under Fire,FALSE
1983,1984,56,MUSIC (Original Song Score or Adaptation Score),Adaptation Score by Lalo Schifrin,The Sting II,FALSE
1983,1984,56,MUSIC (Original Song Score or Adaptation Score),Adaptation Score by Elmer Bernstein,Trading Places,FALSE
1983,1984,56,MUSIC (Original Song Score or Adaptation Score),"Song Score by Michel Legrand, Alan Bergman and Marilyn Bergman",Yentl,TRUE
1983,1984,56,MUSIC (Original Song),Music by Giorgio Moroder; Lyric by Keith Forsey and Irene Cara,Flashdance,TRUE
1983,1984,56,MUSIC (Original Song),Music and Lyric by Michael Sembello and Dennis Matkosky,Flashdance,FALSE
1983,1984,56,MUSIC (Original Song),Music and Lyric by Austin Roberts and Bobby Hart,Tender Mercies,FALSE
1983,1984,56,MUSIC (Original Song),Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman,Yentl,FALSE
1983,1984,56,MUSIC (Original Song),Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman,Yentl,FALSE
1983,1984,56,BEST PICTURE,"Michael Shamberg, Producer",The Big Chill,FALSE
1983,1984,56,BEST PICTURE,"Peter Yates, Producer",The Dresser,FALSE
1983,1984,56,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",The Right Stuff,FALSE
1983,1984,56,BEST PICTURE,"Philip S. Hobel, Producer",Tender Mercies,FALSE
1983,1984,56,BEST PICTURE,"James L. Brooks, Producer",Terms of Endearment,TRUE
1983,1984,56,SHORT FILM (Animated),"Burny Mattinson, Producer",Mickey's Christmas Carol,FALSE
1983,1984,56,SHORT FILM (Animated),"Eda Godel Hallinan, Producer",Sound of Sunshine - Sound of Rain,FALSE
1983,1984,56,SHORT FILM (Animated),"Jimmy Picker, Producer",Sundae in New York,TRUE
1983,1984,56,SHORT FILM (Live Action),"Janice L. Platt, Producer",Boys and Girls,TRUE
1983,1984,56,SHORT FILM (Live Action),"Ian Emes, Producer",Goodie-Two-Shoes,FALSE
1983,1984,56,SHORT FILM (Live Action),"Jon N. Bloom, Producer",Overnight Sensation,FALSE
1983,1984,56,SOUND,"Alan R. Splet, Todd Boekelheide, Randy Thom, David Parker",Never Cry Wolf,FALSE
1983,1984,56,SOUND,"Ben Burtt, Gary Summers, Randy Thom, Tony Dawe",Return of the Jedi,FALSE
